problem,solver,phi_a,phi_b,status,metric,n_evals,seed,cardinality_a,cardinality_b,delta,containment_violations,value
ibk1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,5000,14,140,179,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,5000,14,140,179,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap,5000,14,140,179,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap_jaccard,5000,14,140,179,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,5000,15,179,145,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,5000,15,179,145,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap,5000,15,179,145,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap_jaccard,5000,15,179,145,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,5000,11,106,102,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,5000,11,106,102,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap,5000,11,106,102,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap_jaccard,5000,11,106,102,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,5000,12,102,122,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,5000,12,102,122,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap,5000,12,102,122,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap_jaccard,5000,12,102,122,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,5000,13,122,105,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,5000,13,122,105,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap,5000,13,122,105,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap_jaccard,5000,13,122,105,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,5000,14,105,137,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,5000,14,105,137,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap,5000,14,105,137,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap_jaccard,5000,14,105,137,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,5000,15,137,106,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,5000,15,137,106,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap,5000,15,137,106,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap_jaccard,5000,15,137,106,1.4142135623730951,,1.0
ibk1,random_search,lu,ls,check,hausdorff_a_to_b,20000,11,413,501,1.4142135623730951,0,0.0
ibk1,random_search,lu,ls,check,hausdorff_b_to_a,20000,11,413,501,1.4142135623730951,0,0.3561172011605403
ibk1,random_search,lu,ls,check,hausdorff_symmetric,20000,11,413,501,1.4142135623730951,0,0.3561172011605403
ibk1,random_search,lu,ls,check,coverage_a_in_b,20000,11,413,501,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,coverage_b_in_a,20000,11,413,501,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,overlap,20000,11,413,501,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,overlap_jaccard,20000,11,413,501,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,cross_a_under_b,20000,11,413,501,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,cross_b_under_a,20000,11,413,501,1.4142135623730951,0,0.8243512974051896
ibk1,random_search,lu,cw,finding,hausdorff_a_to_b,20000,11,413,365,1.4142135623730951,,0.33375168335507926
ibk1,random_search,lu,cw,finding,hausdorff_b_to_a,20000,11,413,365,1.4142135623730951,,0.2521442396112153
