problem,phi,solver,metric,eps,n_evals,seed,cardinality,full_cardinality,reference_size,include_singular_segments,value
zdt1_interval,cw,nsga2,spread,0.1,20000,12,29,100,0,False,1.4975287852856052
zdt1_interval,cw,nsga2,hypervolume,0.1,20000,12,29,100,0,False,0.004643497167887168
zdt1_interval,cw,nsga2,spread,0.1,20000,13,29,100,0,False,1.5772100372087605
zdt1_interval,cw,nsga2,hypervolume,0.1,20000,13,29,100,0,False,0.004248764910293908
zdt1_interval,cw,nsga2,spread,0.1,20000,14,29,100,0,False,1.4488243476665064
zdt1_interval,cw,nsga2,hypervolume,0.1,20000,14,29,100,0,False,0.004288889040714079
zdt1_interval,cw,nsga2,spread,0.1,20000,15,29,100,0,False,1.639998298056688
zdt1_interval,cw,nsga2,hypervolume,0.1,20000,15,29,100,0,False,0.0047412841161284525
zdt1_interval,cw,mopso,spread,0.1,5000,11,29,196,0,False,3.3987887586413903
zdt1_interval,cw,mopso,hypervolume,0.1,5000,11,29,196,0,False,0.003697496204419698
zdt1_interval,cw,mopso,spread,0.1,5000,12,29,177,0,False,2.9657981205590196
zdt1_interval,cw,mopso,hypervolume,0.1,5000,12,29,177,0,False,0.0036059873437532183
zdt1_interval,cw,mopso,spread,0.1,5000,13,29,181,0,False,2.800300347148667
zdt1_interval,cw,mopso,hypervolume,0.1,5000,13,29,181,0,False,0.003779683487724533
zdt1_interval,cw,mopso,spread,0.1,5000,14,29,198,0,False,2.0901782351865212
zdt1_interval,cw,mopso,hypervolume,0.1,5000,14,29,198,0,False,0.0037151032735452927
zdt1_interval,cw,mopso,spread,0.1,5000,15,29,143,0,False,2.502325114766514
zdt1_interval,cw,mopso,hypervolume,0.1,5000,15,29,143,0,False,0.0037297053731114426
zdt1_interval,cw,mopso,spread,0.1,20000,11,29,198,0,False,1.7130161426596962
zdt1_interval,cw,mopso,hypervolume,0.1,20000,11,29,198,0,False,0.0040015414326107675
zdt1_interval,cw,mopso,spread,0.1,20000,12,29,200,0,False,1.9810194858261858
zdt1_interval,cw,mopso,hypervolume,0.1,20000,12,29,200,0,False,0.004232552721077566
zdt1_interval,cw,mopso,spread,0.1,20000,13,29,150,0,False,2.140266309151081
zdt1_interval,cw,mopso,hypervolume,0.1,20000,13,29,150,0,False,0.004386208116642159
zdt1_interval,cw,mopso,spread,0.1,20000,14,29,144,0,False,2.6902821272387083
zdt1_interval,cw,mopso,hypervolume,0.1,20000,14,29,144,0,False,0.004201587961752292
zdt1_interval,cw,mopso,spread,0.1,20000,15,29,199,0,False,2.7674188256653625
zdt1_interval,cw,mopso,hypervolume,0.1,20000,15,29,199,0,False,0.0043265664095070485
zdt1_interval,lu,random_search,spread,0.25,5000,11,41,53,0,False,5.731561689313827
zdt1_interval,lu,random_search,hypervolume,0.25,5000,11,41,53,0,False,20.45659251697933
zdt1_interval,lu,random_search,spread,0.25,5000,12,41,50,0,False,6.52383438094091
zdt1_interval,lu,random_search,hypervolume,0.25,5000,12,41,50,0,False,20.9975943158491
zdt1_interval,lu,random_search,spread,0.25,5000,13,41,59,0,False,6.188730674483953
zdt1_interval,lu,random_search,hypervolume,0.25,5000,13,41,59,0,False,20.005137118814947
zdt1_interval,lu,random_search,spread,0.25,5000,14,41,59,0,False,5.88296463447835
zdt1_interval,lu,random_search,hypervolume,0.25,5000,14,41,59,0,False,20.076425572257776
zdt1_interval,lu,random_search,spread,0.25,5000,15,41,41,0,False,6.058934845903556
zdt1_interval,lu,random_search,hypervolume,0.25,5000,15,41,41,0,False,22.353399644905288
zdt1_interval,lu,nsga2,spread,0.25,5000,11,41,100,0,False,5.43934400796328
zdt1_interval,lu,nsga2,hypervolume,0.25,5000,11,41,100,0,False,45.20504629091241
zdt1_interval,lu,nsga2,spread,0.25,5000,12,41,100,0,False,5.086618008066764
zdt1_interval,lu,nsga2,hypervolume,0.25,5000,12,41,100,0,False,46.592406815696116
zdt1_interval,lu,nsga2,spread,0.25,5000,13,41,100,0,False,5.411658498971887
zdt1_interval,lu,nsga2,hypervolume,0.25,5000,13,41,100,0,False,48.21871986168232
zdt1_interval,lu,nsga2,spread,0.25,5000,14,41,100,0,False,4.992516309191691
zdt1_interval,lu,nsga2,hypervolume,0.25,5000,14,41,100,0,False,45.273196407976044
zdt1_interval,lu,nsga2,spread,0.25,5000,15,41,100,0,False,5.30995932581109
zdt1_interval,lu,nsga2,hypervolume,0.25,5000,15,41,100,0,False,47.675854198679275
zdt1_interval,lu,mopso,spread,0.25,5000,11,41,200,0,False,6.5245388476883095
zdt1_interval,lu,mopso,hypervolume,0.25,5000,11,41,200,0,False,37.70470718506881
zdt1_interval,lu,mopso,spread,0.25,5000,12,41,200,0,False,5.301767436669724
zdt1_interval,lu,mopso,hypervolume,0.25,5000,12,41,200,0,False,30.77571245290799
zdt1_interval,lu,mopso,spread,0.25,5000,13,41,200,0,False,5.905759736093158
zdt1_interval,lu,mopso,hypervolume,0.25,5000,13,41,200,0,False,35.33276489423375
zdt1_interval,lu,mopso,spread,0.25,5000,14,41,200,0,False,4.827141152163419
zdt1_interval,lu,mopso,hypervolume,0.25,5000,14,41,200,0,False,30.929692681140196
zdt1_interval,lu,mopso,spread,0.25,5000,15,41,188,0,False,4.569341205791548
zdt1_interval,lu,mopso,hypervolume,0.25,5000,15,41,188,0,False,28.426891966392667
zdt1_interval,ls,random_search,spread,0.25,5000,11,41,352,0,False,3.3159933635316396
zdt1_interval,ls,random_search,hypervolume,0.25,5000,11,41,352,0,False,0.08127119329850657
zdt1_interval,ls,random_search,spread,0.25,5000,12,41,328,0,False,2.826746513599245
zdt1_interval,ls,random_search,hypervolume,0.25,5000,12,41,328,0,False,0.08385169072359575
zdt1_interval,ls,random_search,spread,0.25,5000,13,41,323,0,False,3.902103304923669
zdt1_interval,ls,random_search,hypervolume,0.25,5000,13,41,323,0,False,0.08166466758180127
zdt1_interval,ls,random_search,spread,0.25,5000,14,41,304,0,False,3.2872761519402274
zdt1_interval,ls,random_search,hypervolume,0.25,5000,14,41,304,0,False,0.08371820256932612
zdt1_interval,ls,random_search,spread,0.25,5000,15,41,331,0,False,3.4596082397873285
zdt1_interval,ls,random_search,hypervolume,0.25,5000,15,41,331,0,False,0.08189933208227745
zdt1_interval,ls,nsga2,spread,0.25,5000,11,41,100,0,False,4.1824346021460235
zdt1_interval,ls,nsga2,hypervolume,0.25,5000,11,41,100,0,False,0.11410188737937063
zdt1_interval,ls,nsga2,spread,0.25,5000,12,41,100,0,False,3.7240109068484233
zdt1_interval,ls,nsga2,hypervolume,0.25,5000,12,41,100,0,False,0.11653805556162083
zdt1_interval,ls,nsga2,spread,0.25,5000,13,41,100,0,False,4.474484151824466
zdt1_interval,ls,nsga2,hypervolume,0.25,5000,13,41,100,0,False,0.10958634844310641
zdt1_interval,ls,nsga2,spread,0.25,5000,14,41,100,0,False,3.6414383743650953
zdt1_interval,ls,nsga2,hypervolume,0.25,5000,14,41,100,0,False,0.11587411781454092
zdt1_interval,ls,nsga2,spread,0.25,5000,15,41,100,0,False,3.262724898983713
zdt1_interval,ls,nsga2,hypervolume,0.25,5000,15,41,100,0,False,0.11594276182045603
zdt1_interval,ls,mopso,spread,0.25,5000,11,41,178,0,False,4.40624098622691
zdt1_interval,ls,mopso,hypervolume,0.25,5000,11,41,178,0,False,0.09523346258433889
zdt1_interval,ls,mopso,spread,0.25,5000,12,41,200,0,False,4.760620424737288
zdt1_interval,ls,mopso,hypervolume,0.25,5000,12,41,200,0,False,0.09066849565053053
zdt1_interval,ls,mopso,spread,0.25,5000,13,41,173,0,False,4.334954305478617
zdt1_interval,ls,mopso,hypervolume,0.25,5000,13,41,173,0,False,0.09474312956541564
zdt1_interval,ls,mopso,spread,0.25,5000,14,41,200,0,False,4.6709034595984065
zdt1_interval,ls,mopso,hypervolume,0.25,5000,14,41,200,0,False,0.09672172104648827
zdt1_interval,ls,mopso,spread,0.25,5000,15,41,200,0,False,5.02339369050939
zdt1_interval,ls,mopso,hypervolume,0.25,5000,15,41,200,0,False,0.09147094095845751
zdt1_interval,cw,random_search,spread,0.25,5000,11,41,287,0,False,3.615783220484158
zdt1_interval,cw,random_search,hypervolume,0.25,5000,11,41,287,0,False,0.017128597276371768
zdt1_interval,cw,random_search,spread,0.25,5000,12,41,250,0,False,3.693155801835119
zdt1_interval,cw,random_search,hypervolume,0.25,5000,12,41,250,0,False,0.01813193658828487
zdt1_interval,cw,random_search,spread,0.25,5000,13,41,257,0,False,3.907427753251671
zdt1_interval,cw,random_search,hypervolume,0.25,5000,13,41,257,0,False,0.017564861970028416
zdt1_interval,cw,random_search,spread,0.25,5000,14,41,253,0,False,4.098355606493138
zdt1_interval,cw,random_search,hypervolume,0.25,5000,14,41,253,0,False,0.017993668604653918
zdt1_interval,cw,random_search,spread,0.25,5000,15,41,271,0,False,3.66671520739109
zdt1_interval,cw,random_search,hypervolume,0.25,5000,15,41,271,0,False,0.018478367713516793
zdt1_interval,cw,nsga2,spread,0.25,5000,11,41,100,0,False,2.366297494515283
zdt1_interval,cw,nsga2,hypervolume,0.25,5000,11,41,100,0,False,0.028055668244326374
zdt1_interval,cw,nsga2,spread,0.25,5000,12,41,100,0,False,2.225056255136144
zdt1_interval,cw,nsga2,hypervolume,0.25,5000,12,41,100,0,False,0.02758839203671177
zdt1_interval,cw,nsga2,spread,0.25,5000,13,41,100,0,False,2.099962190066205
zdt1_interval,cw,nsga2,hypervolume,0.25,5000,13,41,100,0,False,0.02832384922421663
zdt1_interval,cw,nsga2,spread,0.25,5000,14,41,100,0,False,2.6826199157235275
zdt1_interval,cw,nsga2,hypervolume,0.25,5000,14,41,100,0,False,0.027754928457436993
zdt1_interval,cw,nsga2,spread,0.25,5000,15,41,100,0,False,2.6901766101770446
zdt1_interval,cw,nsga2,hypervolume,0.25,5000,15,41,100,0,False,0.027635279965805507
zdt1_interval,cw,mopso,spread,0.25,5000,11,41,196,0,False,3.6572158588399124
zdt1_interval,cw,mopso,hypervolume,0.25,5000,11,41,196,0,False,0.02234133988517163
zdt1_interval,cw,mopso,spread,0.25,5000,12,41,177,0,False,2.9140450910989024
zdt1_interval,cw,mopso,hypervolume,0.25,5000,12,41,177,0,False,0.022204761360721234
zdt1_interval,cw,mopso,spread,0.25,5000,13,41,181,0,False,2.8134720090738656
zdt1_interval,cw,mopso,hypervolume,0.25,5000,13,41,181,0,False,0.023689125577958832
zdt1_interval,cw,mopso,spread,0.25,5000,14,41,198,0,False,2.8134508258437383
zdt1_interval,cw,mopso,hypervolume,0.25,5000,14,41,198,0,False,0.02361774820914917
zdt1_interval,cw,mopso,spread,0.25,5000,15,41,143,0,False,2.715286691200386
zdt1_interval,cw,mopso,hypervolume,0.25,5000,15,41,143,0,False,0.023312283614300478
zdt1_interval,lu,random_search,spread,0.5,5000,11,66,68,0,False,5.85602998951924
zdt1_interval,lu,random_search,hypervolume,0.5,5000,11,66,68,0,False,27.919174891996928
zdt1_interval,lu,random_search,spread,0.5,5000,12,66,67,0,False,6.925741410383192
zdt1_interval,lu,random_search,hypervolume,0.5,5000,12,66,67,0,False,27.58729717533258
zdt1_interval,lu,random_search,spread,0.5,5000,13,66,92,0,False,6.045908633033822
zdt1_interval,lu,random_search,hypervolume,0.5,5000,13,66,92,0,False,25.705702112395574
zdt1_interval,lu,random_search,spread,0.5,5000,14,66,90,0,False,5.993329278670496
zdt1_interval,lu,random_search,hypervolume,0.5,5000,14,66,90,0,False,26.587333841431388
zdt1_interval,lu,random_search,spread,0.5,5000,15,66,66,0,False,6.096232731487084
zdt1_interval,lu,random_search,hypervolume,0.5,5000,15,66,66,0,False,29.0754541463107
zdt1_interval,lu,nsga2,spread,0.5,5000,11,66,100,0,False,4.822440129795772
zdt1_interval,lu,nsga2,hypervolume,0.5,5000,11,66,100,0,False,57.92340638208732
zdt1_interval,lu,nsga2,spread,0.5,5000,12,66,100,0,False,5.402671894680079
zdt1_interval,lu,nsga2,hypervolume,0.5,5000,12,66,100,0,False,59.289683123381884
zdt1_interval,lu,nsga2,spread,0.5,5000,13,66,100,0,False,4.526316866695512
zdt1_interval,lu,nsga2,hypervolume,0.5,5000,13,66,100,0,False,60.45413864665275
zdt1_interval,lu,nsga2,spread,0.5,5000,14,66,100,0,False,4.198341367664193
zdt1_interval,lu,nsga2,hypervolume,0.5,5000,14,66,100,0,False,60.14957416573575
zdt1_interval,lu,nsga2,spread,0.5,5000,15,66,100,0,False,4.167247079270528
zdt1_interval,lu,nsga2,hypervolume,0.5,5000,15,66,100,0,False,56.948672548476225
zdt1_interval,lu,mopso,spread,0.5,5000,11,66,200,0,False,6.825968585081219
zdt1_interval,lu,mopso,hypervolume,0.5,5000,11,66,200,0,False,49.9880330760641
zdt1_interval,lu,mopso,spread,0.5,5000,12,66,200,0,False,5.4047633271241535
zdt1_interval,lu,mopso,hypervolume,0.5,5000,12,66,200,0,False,44.87542965040846
zdt1_interval,lu,mopso,spread,0.5,5000,13,66,200,0,False,4.556641157175679
zdt1_interval,lu,mopso,hypervolume,0.5,5000,13,66,200,0,False,35.02724030185844
zdt1_interval,lu,mopso,spread,0.5,5000,14,66,200,0,False,5.799453829819718
zdt1_interval,lu,mopso,hypervolume,0.5,5000,14,66,200,0,False,47.927126263198
zdt1_interval,lu,mopso,spread,0.5,5000,15,66,200,0,False,7.5955241587601785
zdt1_interval,lu,mopso,hypervolume,0.5,5000,15,66,200,0,False,49.56807068552253
zdt1_interval,ls,random_search,spread,0.5,5000,11,66,389,0,False,3.6720682120588477
zdt1_interval,ls,random_search,hypervolume,0.5,5000,11,66,389,0,False,0.3645070410194249
zdt1_interval,ls,random_search,spread,0.5,5000,12,66,371,0,False,4.084366490086082
zdt1_interval,ls,random_search,hypervolume,0.5,5000,12,66,371,0,False,0.357352810460499
zdt1_interval,ls,random_search,spread,0.5,5000,13,66,382,0,False,4.311482237511672
zdt1_interval,ls,random_search,hypervolume,0.5,5000,13,66,382,0,False,0.3602010182420081
zdt1_interval,ls,random_search,spread,0.5,5000,14,66,356,0,False,4.08332690779878
zdt1_interval,ls,random_search,hypervolume,0.5,5000,14,66,356,0,False,0.36939094303618314
zdt1_interval,ls,random_search,spread,0.5,5000,15,66,390,0,False,3.630846992982984
zdt1_interval,ls,random_search,hypervolume,0.5,5000,15,66,390,0,False,0.36544144506403403
zdt1_interval,ls,nsga2,spread,0.5,5000,11,66,100,0,False,4.388293356298603
zdt1_interval,ls,nsga2,hypervolume,0.5,5000,11,66,100,0,False,0.47007819143290686
zdt1_interval,ls,nsga2,spread,0.5,5000,12,66,100,0,False,5.308090228467636
zdt1_interval,ls,nsga2,hypervolume,0.5,5000,12,66,100,0,False,0.46692554458720087
zdt1_interval,ls,nsga2,spread,0.5,5000,13,66,100,0,False,4.114093933153117
zdt1_interval,ls,nsga2,hypervolume,0.5,5000,13,66,100,0,False,0.5123838029493011
zdt1_interval,ls,nsga2,spread,0.5,5000,14,66,100,0,False,3.8890902169502244
zdt1_interval,ls,nsga2,hypervolume,0.5,5000,14,66,100,0,False,0.4979582641972381
zdt1_interval,ls,nsga2,spread,0.5,5000,15,66,100,0,False,3.9443407269746844
zdt1_interval,ls,nsga2,hypervolume,0.5,5000,15,66,100,0,False,0.4885622607007334
zdt1_interval,ls,mopso,spread,0.5,5000,11,66,200,0,False,4.367288913947094
zdt1_interval,ls,mopso,hypervolume,0.5,5000,11,66,200,0,False,0.4314050923746838
zdt1_interval,ls,mopso,spread,0.5,5000,12,66,200,0,False,5.39861501783189
zdt1_interval,ls,mopso,hypervolume,0.5,5000,12,66,200,0,False,0.4146500722220702
zdt1_interval,ls,mopso,spread,0.5,5000,13,66,200,0,False,5.015527287118798
zdt1_interval,ls,mopso,hypervolume,0.5,5000,13,66,200,0,False,0.4080216817619422
zdt1_interval,ls,mopso,spread,0.5,5000,14,66,200,0,False,4.830755433368988
zdt1_interval,ls,mopso,hypervolume,0.5,5000,14,66,200,0,False,0.4354239690087742
zdt1_interval,ls,mopso,spread,0.5,5000,15,66,200,0,False,4.185186774780444
zdt1_interval,ls,mopso,hypervolume,0.5,5000,15,66,200,0,False,0.4128005666746258
zdt1_interval,cw,random_search,spread,0.5,5000,11,66,287,0,False,3.8520332158270585
zdt1_interval,cw,random_search,hypervolume,0.5,5000,11,66,287,0,False,0.07162798678936881
zdt1_interval,cw,random_search,spread,0.5,5000,12,66,250,0,False,3.9957558347521607
zdt1_interval,cw,random_search,hypervolume,0.5,5000,12,66,250,0,False,0.07016935711355533
zdt1_interval,cw,random_search,spread,0.5,5000,13,66,257,0,False,3.46732212724958
zdt1_interval,cw,random_search,hypervolume,0.5,5000,13,66,257,0,False,0.07121976789566657
zdt1_interval,cw,random_search,spread,0.5,5000,14,66,253,0,False,3.8618682368033275
zdt1_interval,cw,random_search,hypervolume,0.5,5000,14,66,253,0,False,0.07113080866006918
zdt1_interval,cw,random_search,spread,0.5,5000,15,66,271,0,False,3.4596372330326575
zdt1_interval,cw,random_search,hypervolume,0.5,5000,15,66,271,0,False,0.07229958849014834
zdt1_interval,cw,nsga2,spread,0.5,5000,11,66,100,0,False,2.3012227930834395
zdt1_interval,cw,nsga2,hypervolume,0.5,5000,11,66,100,0,False,0.10862534499974617
zdt1_interval,cw,nsga2,spread,0.5,5000,12,66,100,0,False,2.3774288475213727
zdt1_interval,cw,nsga2,hypervolume,0.5,5000,12,66,100,0,False,0.10763679179909266
zdt1_interval,cw,nsga2,spread,0.5,5000,13,66,100,0,False,2.31589661173349
zdt1_interval,cw,nsga2,hypervolume,0.5,5000,13,66,100,0,False,0.10965937681504681
zdt1_interval,cw,nsga2,spread,0.5,5000,14,66,100,0,False,2.8489934108907824
zdt1_interval,cw,nsga2,hypervolume,0.5,5000,14,66,100,0,False,0.10950514416984429
zdt1_interval,cw,nsga2,spread,0.5,5000,15,66,100,0,False,2.844926378968552
zdt1_interval,cw,nsga2,hypervolume,0.5,5000,15,66,100,0,False,0.10894840246733649
zdt1_interval,cw,mopso,spread,0.5,5000,11,66,196,0,False,2.83069511244968
zdt1_interval,cw,mopso,hypervolume,0.5,5000,11,66,196,0,False,0.08863129306405375
zdt1_interval,cw,mopso,spread,0.5,5000,12,66,177,0,False,3.3005590686120874
zdt1_interval,cw,mopso,hypervolume,0.5,5000,12,66,177,0,False,0.08613341607328409
zdt1_interval,cw,mopso,spread,0.5,5000,13,66,181,0,False,3.72537378094965
zdt1_interval,cw,mopso,hypervolume,0.5,5000,13,66,181,0,False,0.0921702041536366
zdt1_interval,cw,mopso,spread,0.5,5000,14,66,198,0,False,3.4966180833513096
zdt1_interval,cw,mopso,hypervolume,0.5,5000,14,66,198,0,False,0.08866642959301954
zdt1_interval,cw,mopso,spread,0.5,5000,15,66,143,0,False,2.716588092907867
zdt1_interval,cw,mopso,hypervolume,0.5,5000,15,66,143,0,False,0.08897684178167903
dtlz2_interval,lu,random_search,spread,0.0,5000,11,100,159,0,False,5.0267022316965155
dtlz2_interval,lu,random_search,hypervolume,0.0,5000,11,100,159,0,False,207.78755363664402
dtlz2_interval,lu,random_search,spread,0.0,5000,12,100,172,0,False,4.397255936720008
dtlz2_interval,lu,random_search,hypervolume,0.0,5000,12,100,172,0,False,206.09273566208975
dtlz2_interval,lu,random_search,spread,0.0,5000,13,100,150,0,False,4.595204116979432
dtlz2_interval,lu,random_search,hypervolume,0.0,5000,13,100,150,0,False,209.28611503868075
dtlz2_interval,lu,random_search,spread,0.0,5000,14,100,146,0,False,5.44281496948045
dtlz2_interval,lu,random_search,hypervolume,0.0,5000,14,100,146,0,False,214.4227558760066
dtlz2_interval,lu,random_search,spread,0.0,5000,15,100,128,0,False,5.080535500246222
dtlz2_interval,lu,random_search,hypervolume,0.0,5000,15,100,128,0,False,212.83645891226752
dtlz2_interval,lu,nsga2,spread,0.0,5000,11,100,100,0,False,2.5513927849650835
dtlz2_interval,lu,nsga2,hypervolume,0.0,5000,11,100,100,0,False,254.61188426148954
dtlz2_interval,lu,nsga2,spread,0.0,5000,12,100,100,0,False,2.603610227572403
dtlz2_interval,lu,nsga2,hypervolume,0.0,5000,12,100,100,0,False,257.72751561148027
dtlz2_interval,lu,nsga2,spread,0.0,5000,13,100,100,0,False,2.6774853243838894
dtlz2_interval,lu,nsga2,hypervolume,0.0,5000,13,100,100,0,False,256.08359541890076
dtlz2_interval,lu,nsga2,spread,0.0,5000,14,100,100,0,False,2.7927140206955023
dtlz2_interval,lu,nsga2,hypervolume,0.0,5000,14,100,100,0,False,254.00154595771602
dtlz2_interval,lu,nsga2,spread,0.0,5000,15,100,100,0,False,2.5725184068307216
dtlz2_interval,lu,nsga2,hypervolume,0.0,5000,15,100,100,0,False,256.0858496707157
dtlz2_interval,lu,mopso,spread,0.0,5000,11,100,123,0,False,2.969661184013423
dtlz2_interval,lu,mopso,hypervolume,0.0,5000,11,100,123,0,False,239.11139168091813
dtlz2_interval,lu,mopso,spread,0.0,5000,12,100,107,0,False,2.9238193892860855
dtlz2_interval,lu,mopso,hypervolume,0.0,5000,12,100,107,0,False,244.35124418183423
dtlz2_interval,lu,mopso,spread,0.0,5000,13,100,109,0,False,2.824274967534379
dtlz2_interval,lu,mopso,hypervolume,0.0,5000,13,100,109,0,False,241.58754003880816
dtlz2_interval,lu,mopso,spread,0.0,5000,14,100,109,0,False,2.9157064671607493
dtlz2_interval,lu,mopso,hypervolume,0.0,5000,14,100,109,0,False,242.12826633037326
dtlz2_interval,lu,mopso,spread,0.0,5000,15,100,115,0,False,3.038736146160712
dtlz2_interval,lu,mopso,hypervolume,0.0,5000,15,100,115,0,False,241.82580369159479
dtlz2_interval,ls,random_search,spread,0.0,5000,11,100,159,0,False,3.554415235038158
dtlz2_interval,ls,random_search,spread,0.0,5000,12,100,172,0,False,3.1093294914675216
dtlz2_interval,ls,random_search,spread,0.0,5000,13,100,150,0,False,3.249299992052498
dtlz2_interval,ls,random_search,spread,0.0,5000,14,100,146,0,False,3.8486513736632775
dtlz2_interval,ls,random_search,spread,0.0,5000,15,100,128,0,False,3.5924811042830913
dtlz2_interval,ls,nsga2,spread,0.0,5000,11,100,100,0,False,1.8041071397192414
dtlz2_interval,ls,nsga2,spread,0.0,5000,12,100,100,0,False,1.841030447483096
dtlz2_interval,ls,nsga2,spread,0.0,5000,13,100,100,0,False,1.8932680293993112
dtlz2_interval,ls,nsga2,spread,0.0,5000,14,100,100,0,False,1.974747021948538
dtlz2_interval,ls,nsga2,spread,0.0,5000,15,100,100,0,False,1.8190452101972168
dtlz2_interval,ls,mopso,spread,0.0,5000,11,100,123,0,False,2.0998675610423634
dtlz2_interval,ls,mopso,spread,0.0,5000,12,100,107,0,False,2.067452517128901
dtlz2_interval,ls,mopso,spread,0.0,5000,13,100,109,0,False,1.9970639814789755
dtlz2_interval,ls,mopso,spread,0.0,5000,14,100,109,0,False,2.0617158148788377
dtlz2_interval,ls,mopso,spread,0.0,5000,15,100,115,0,False,2.1487109351869154
dtlz2_interval,cw,random_search,spread,0.0,5000,11,100,159,0,False,3.554415235038158
dtlz2_interval,cw,random_search,spread,0.0,5000,12,100,172,0,False,3.1093294914675216
dtlz2_interval,cw,random_search,spread,0.0,5000,13,100,150,0,False,3.249299992052498
dtlz2_interval,cw,random_search,spread,0.0,5000,14,100,146,0,False,3.8486513736632775
dtlz2_interval,cw,random_search,spread,0.0,5000,15,100,128,0,False,3.5924811042830913
dtlz2_interval,cw,nsga2,spread,0.0,5000,11,100,100,0,False,1.8041071397192414
dtlz2_interval,cw,nsga2,spread,0.0,5000,12,100,100,0,False,1.841030447483096
dtlz2_interval,cw,nsga2,spread,0.0,5000,13,100,100,0,False,1.8932680293993112
dtlz2_interval,cw,nsga2,spread,0.0,5000,14,100,100,0,False,1.974747021948538
dtlz2_interval,cw,nsga2,spread,0.0,5000,15,100,100,0,False,1.8190452101972168
dtlz2_interval,cw,mopso,spread,0.0,5000,11,100,123,0,False,2.0998675610423634
dtlz2_interval,cw,mopso,spread,0.0,5000,12,100,107,0,False,2.067452517128901
dtlz2_interval,cw,mopso,spread,0.0,5000,13,100,109,0,False,1.9970639814789755
dtlz2_interval,cw,mopso,spread,0.0,5000,14,100,109,0,False,2.0617158148788377
dtlz2_interval,cw,mopso,spread,0.0,5000,15,100,115,0,False,2.1487109351869154
dtlz2_interval,lu,random_search,spread,0.05,5000,11,100,313,0,False,5.079252503397181
dtlz2_interval,lu,random_search,hypervolume,0.05,5000,11,100,313,0,False,445.53771864754583
dtlz2_interval,lu,random_search,spread,0.05,5000,12,100,295,0,False,5.363238316080505
dtlz2_interval,lu,random_search,hypervolume,0.05,5000,12,100,295,0,False,451.3394761371246
dtlz2_interval,lu,random_search,spread,0.05,5000,13,100,277,0,False,5.229843290900449
dtlz2_interval,lu,random_search,hypervolume,0.05,5000,13,100,277,0,False,462.55695410175304
dtlz2_interval,lu,random_search,spread,0.05,5000,14,100,278,0,False,5.473834067919353
dtlz2_interval,lu,random_search,hypervolume,0.05,5000,14,100,278,0,False,453.67506703401205
dtlz2_interval,lu,random_search,spread,0.05,5000,15,100,244,0,False,5.6952172712321465
dtlz2_interval,lu,random_search,hypervolume,0.05,5000,15,100,244,0,False,468.03743286746067
dtlz2_interval,lu,nsga2,spread,0.05,5000,11,100,100,0,False,5.923753080387125
dtlz2_interval,lu,nsga2,hypervolume,0.05,5000,11,100,100,0,False,507.2775094898604
dtlz2_interval,lu,nsga2,spread,0.05,5000,12,100,100,0,False,6.036937528539762
dtlz2_interval,lu,nsga2,hypervolume,0.05,5000,12,100,100,0,False,519.507233232059
dtlz2_interval,lu,nsga2,spread,0.05,5000,13,100,100,0,False,5.835149422338298
dtlz2_interval,lu,nsga2,hypervolume,0.05,5000,13,100,100,0,False,510.3968053040453
dtlz2_interval,lu,nsga2,spread,0.05,5000,14,100,100,0,False,6.482072212302659
dtlz2_interval,lu,nsga2,hypervolume,0.05,5000,14,100,100,0,False,491.1287543271663
dtlz2_interval,lu,nsga2,spread,0.05,5000,15,100,100,0,False,5.938032745719019
dtlz2_interval,lu,nsga2,hypervolume,0.05,5000,15,100,100,0,False,498.9467570209242
dtlz2_interval,lu,mopso,spread,0.05,5000,11,100,200,0,False,5.743684865047588
dtlz2_interval,lu,mopso,hypervolume,0.05,5000,11,100,200,0,False,451.49071467733944
dtlz2_interval,lu,mopso,spread,0.05,5000,12,100,200,0,False,6.073833417700117
dtlz2_interval,lu,mopso,hypervolume,0.05,5000,12,100,200,0,False,445.71488212410947
dtlz2_interval,lu,mopso,spread,0.05,5000,13,100,200,0,False,5.811487402044223
dtlz2_interval,lu,mopso,hypervolume,0.05,5000,13,100,200,0,False,455.9052891100137
dtlz2_interval,lu,mopso,spread,0.05,5000,14,100,197,0,False,5.771316444874966
dtlz2_interval,lu,mopso,hypervolume,0.05,5000,14,100,197,0,False,442.3861882412686
dtlz2_interval,lu,mopso,spread,0.05,5000,15,100,200,0,False,5.836489780873165
dtlz2_interval,lu,mopso,hypervolume,0.05,5000,15,100,200,0,False,459.0659911819107
dtlz2_interval,ls,random_search,spread,0.05,5000,11,100,1850,0,False,3.56642127504035
dtlz2_interval,ls,random_search,hypervolume,0.05,5000,11,100,1850,0,False,0.03859707431017745
dtlz2_interval,ls,random_search,spread,0.05,5000,12,100,2013,0,False,3.5381208323895112
dtlz2_interval,ls,random_search,hypervolume,0.05,5000,12,100,2013,0,False,0.03567756335034234
dtlz2_interval,ls,random_search,spread,0.05,5000,13,100,1968,0,False,3.6662865237121154
dtlz2_interval,ls,random_search,hypervolume,0.05,5000,13,100,1968,0,False,0.037740291739418216
dtlz2_interval,ls,random_search,spread,0.05,5000,14,100,1907,0,False,3.9030449557969296
dtlz2_interval,ls,random_search,hypervolume,0.05,5000,14,100,1907,0,False,0.03927292249353112
