problem,solver,phi_a,phi_b,status,metric,eps,n_evals,seed,cardinality_a,cardinality_b,delta,containment_violations,value
zdt1_interval,random_search,ls,cw,check,coverage_a_in_b,0.1,5000,15,296,271,0.0,,0.9155405405405406
zdt1_interval,random_search,ls,cw,check,coverage_b_in_a,0.1,5000,15,296,271,0.0,,1.0
zdt1_interval,random_search,ls,cw,check,overlap,0.1,5000,15,296,271,0.0,,0.9559082892416225
zdt1_interval,random_search,ls,cw,check,overlap_jaccard,0.1,5000,15,296,271,0.0,,0.9155405405405406
zdt1_interval,random_search_noise_floor,lu,lu,finding,coverage_a_in_b,0.1,5000,11,32,36,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,coverage_b_in_a,0.1,5000,11,32,36,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,overlap,0.1,5000,11,32,36,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,overlap_jaccard,0.1,5000,11,32,36,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,coverage_a_in_b,0.1,5000,12,36,43,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,coverage_b_in_a,0.1,5000,12,36,43,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,overlap,0.1,5000,12,36,43,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,overlap_jaccard,0.1,5000,12,36,43,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,coverage_a_in_b,0.1,5000,13,43,43,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,coverage_b_in_a,0.1,5000,13,43,43,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,overlap,0.1,5000,13,43,43,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,overlap_jaccard,0.1,5000,13,43,43,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,coverage_a_in_b,0.1,5000,14,43,29,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,coverage_b_in_a,0.1,5000,14,43,29,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,overlap,0.1,5000,14,43,29,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,overlap_jaccard,0.1,5000,14,43,29,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,coverage_a_in_b,0.1,5000,15,29,32,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,coverage_b_in_a,0.1,5000,15,29,32,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,overlap,0.1,5000,15,29,32,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,lu,lu,finding,overlap_jaccard,0.1,5000,15,29,32,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,coverage_a_in_b,0.1,5000,11,316,290,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,coverage_b_in_a,0.1,5000,11,316,290,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,overlap,0.1,5000,11,316,290,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,overlap_jaccard,0.1,5000,11,316,290,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,coverage_a_in_b,0.1,5000,12,290,290,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,coverage_b_in_a,0.1,5000,12,290,290,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,overlap,0.1,5000,12,290,290,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,overlap_jaccard,0.1,5000,12,290,290,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,coverage_a_in_b,0.1,5000,13,290,278,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,coverage_b_in_a,0.1,5000,13,290,278,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,overlap,0.1,5000,13,290,278,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,overlap_jaccard,0.1,5000,13,290,278,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,coverage_a_in_b,0.1,5000,14,278,296,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,coverage_b_in_a,0.1,5000,14,278,296,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,overlap,0.1,5000,14,278,296,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,overlap_jaccard,0.1,5000,14,278,296,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,coverage_a_in_b,0.1,5000,15,296,316,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,coverage_b_in_a,0.1,5000,15,296,316,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,overlap,0.1,5000,15,296,316,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,ls,ls,finding,overlap_jaccard,0.1,5000,15,296,316,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,coverage_a_in_b,0.1,5000,11,287,250,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,coverage_b_in_a,0.1,5000,11,287,250,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,overlap,0.1,5000,11,287,250,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,overlap_jaccard,0.1,5000,11,287,250,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,coverage_a_in_b,0.1,5000,12,250,257,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,coverage_b_in_a,0.1,5000,12,250,257,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,overlap,0.1,5000,12,250,257,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,overlap_jaccard,0.1,5000,12,250,257,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,coverage_a_in_b,0.1,5000,13,257,253,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,coverage_b_in_a,0.1,5000,13,257,253,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,overlap,0.1,5000,13,257,253,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,overlap_jaccard,0.1,5000,13,257,253,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,coverage_a_in_b,0.1,5000,14,253,271,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,coverage_b_in_a,0.1,5000,14,253,271,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,overlap,0.1,5000,14,253,271,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,overlap_jaccard,0.1,5000,14,253,271,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,coverage_a_in_b,0.1,5000,15,271,287,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,coverage_b_in_a,0.1,5000,15,271,287,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,overlap,0.1,5000,15,271,287,0.2738612787525831,,0.0
zdt1_interval,random_search_noise_floor,cw,cw,finding,overlap_jaccard,0.1,5000,15,271,287,0.2738612787525831,,0.0
zdt1_interval,random_search,lu,ls,check,hausdorff_a_to_b,0.1,20000,11,60,518,0.2738612787525831,0,0.0
zdt1_interval,random_search,lu,ls,check,hausdorff_b_to_a,0.1,20000,11,60,518,0.2738612787525831,0,2.065860683991752
zdt1_interval,random_search,lu,ls,check,hausdorff_symmetric,0.1,20000,11,60,518,0.2738612787525831,0,2.065860683991752
zdt1_interval,random_search,lu,ls,check,coverage_a_in_b,0.1,20000,11,60,518,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,coverage_b_in_a,0.1,20000,11,60,518,0.2738612787525831,0,0.11583011583011583
zdt1_interval,random_search,lu,ls,check,overlap,0.1,20000,11,60,518,0.2738612787525831,0,0.20761245674740483
zdt1_interval,random_search,lu,ls,check,overlap_jaccard,0.1,20000,11,60,518,0.2738612787525831,0,0.11583011583011583
zdt1_interval,random_search,lu,ls,check,cross_a_under_b,0.1,20000,11,60,518,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,cross_b_under_a,0.1,20000,11,60,518,0.2738612787525831,0,0.11583011583011583
zdt1_interval,random_search,lu,cw,finding,hausdorff_a_to_b,0.1,20000,11,60,452,0.2738612787525831,,1.718386032582636
zdt1_interval,random_search,lu,cw,finding,hausdorff_b_to_a,0.1,20000,11,60,452,0.2738612787525831,,2.065860683991752
zdt1_interval,random_search,lu,cw,finding,hausdorff_symmetric,0.1,20000,11,60,452,0.2738612787525831,,2.065860683991752
zdt1_interval,random_search,lu,cw,finding,coverage_a_in_b,0.1,20000,11,60,452,0.2738612787525831,,0.6333333333333333
zdt1_interval,random_search,lu,cw,finding,coverage_b_in_a,0.1,20000,11,60,452,0.2738612787525831,,0.084070796460177
zdt1_interval,random_search,lu,cw,finding,overlap,0.1,20000,11,60,452,0.2738612787525831,,0.1484375
zdt1_interval,random_search,lu,cw,finding,overlap_jaccard,0.1,20000,11,60,452,0.2738612787525831,,0.08016877637130802
zdt1_interval,random_search,lu,cw,finding,cross_a_under_b,0.1,20000,11,60,452,0.2738612787525831,,0.65
zdt1_interval,random_search,lu,cw,finding,cross_b_under_a,0.1,20000,11,60,452,0.2738612787525831,,0.08628318584070796
zdt1_interval,random_search,ls,cw,check,hausdorff_a_to_b,0.1,20000,11,518,452,0.2738612787525831,0,1.7235307075669617
zdt1_interval,random_search,ls,cw,check,hausdorff_b_to_a,0.1,20000,11,518,452,0.2738612787525831,0,0.0
zdt1_interval,random_search,ls,cw,check,hausdorff_symmetric,0.1,20000,11,518,452,0.2738612787525831,0,1.7235307075669617
zdt1_interval,random_search,ls,cw,check,coverage_a_in_b,0.1,20000,11,518,452,0.2738612787525831,0,0.8725868725868726
zdt1_interval,random_search,ls,cw,check,coverage_b_in_a,0.1,20000,11,518,452,0.2738612787525831,0,1.0
zdt1_interval,random_search,ls,cw,check,overlap,0.1,20000,11,518,452,0.2738612787525831,0,0.931958762886598
zdt1_interval,random_search,ls,cw,check,overlap_jaccard,0.1,20000,11,518,452,0.2738612787525831,0,0.8725868725868726
zdt1_interval,random_search,ls,cw,check,cross_a_under_b,0.1,20000,11,518,452,0.2738612787525831,0,0.8725868725868726
zdt1_interval,random_search,ls,cw,check,cross_b_under_a,0.1,20000,11,518,452,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,hausdorff_a_to_b,0.1,20000,12,55,473,0.2738612787525831,0,0.0
zdt1_interval,random_search,lu,ls,check,hausdorff_b_to_a,0.1,20000,12,55,473,0.2738612787525831,0,2.0513282790560505
zdt1_interval,random_search,lu,ls,check,hausdorff_symmetric,0.1,20000,12,55,473,0.2738612787525831,0,2.0513282790560505
zdt1_interval,random_search,lu,ls,check,coverage_a_in_b,0.1,20000,12,55,473,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,coverage_b_in_a,0.1,20000,12,55,473,0.2738612787525831,0,0.11627906976744186
zdt1_interval,random_search,lu,ls,check,overlap,0.1,20000,12,55,473,0.2738612787525831,0,0.20833333333333334
zdt1_interval,random_search,lu,ls,check,overlap_jaccard,0.1,20000,12,55,473,0.2738612787525831,0,0.11627906976744186
zdt1_interval,random_search,lu,ls,check,cross_a_under_b,0.1,20000,12,55,473,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,cross_b_under_a,0.1,20000,12,55,473,0.2738612787525831,0,0.11627906976744186
zdt1_interval,random_search,lu,cw,finding,hausdorff_a_to_b,0.1,20000,12,55,411,0.2738612787525831,,1.7338995978126095
zdt1_interval,random_search,lu,cw,finding,hausdorff_b_to_a,0.1,20000,12,55,411,0.2738612787525831,,2.0513282790560505
zdt1_interval,random_search,lu,cw,finding,hausdorff_symmetric,0.1,20000,12,55,411,0.2738612787525831,,2.0513282790560505
zdt1_interval,random_search,lu,cw,finding,coverage_a_in_b,0.1,20000,12,55,411,0.2738612787525831,,0.6545454545454545
zdt1_interval,random_search,lu,cw,finding,coverage_b_in_a,0.1,20000,12,55,411,0.2738612787525831,,0.08759124087591241
zdt1_interval,random_search,lu,cw,finding,overlap,0.1,20000,12,55,411,0.2738612787525831,,0.15450643776824036
zdt1_interval,random_search,lu,cw,finding,overlap_jaccard,0.1,20000,12,55,411,0.2738612787525831,,0.08372093023255815
zdt1_interval,random_search,lu,cw,finding,cross_a_under_b,0.1,20000,12,55,411,0.2738612787525831,,0.6545454545454545
zdt1_interval,random_search,lu,cw,finding,cross_b_under_a,0.1,20000,12,55,411,0.2738612787525831,,0.08759124087591241
zdt1_interval,random_search,ls,cw,check,hausdorff_a_to_b,0.1,20000,12,473,411,0.2738612787525831,0,1.7338995978126095
zdt1_interval,random_search,ls,cw,check,hausdorff_b_to_a,0.1,20000,12,473,411,0.2738612787525831,0,0.0
zdt1_interval,random_search,ls,cw,check,hausdorff_symmetric,0.1,20000,12,473,411,0.2738612787525831,0,1.7338995978126095
zdt1_interval,random_search,ls,cw,check,coverage_a_in_b,0.1,20000,12,473,411,0.2738612787525831,0,0.86892177589852
zdt1_interval,random_search,ls,cw,check,coverage_b_in_a,0.1,20000,12,473,411,0.2738612787525831,0,1.0
zdt1_interval,random_search,ls,cw,check,overlap,0.1,20000,12,473,411,0.2738612787525831,0,0.9298642533936652
zdt1_interval,random_search,ls,cw,check,overlap_jaccard,0.1,20000,12,473,411,0.2738612787525831,0,0.8689217758985202
zdt1_interval,random_search,ls,cw,check,cross_a_under_b,0.1,20000,12,473,411,0.2738612787525831,0,0.86892177589852
zdt1_interval,random_search,ls,cw,check,cross_b_under_a,0.1,20000,12,473,411,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,hausdorff_a_to_b,0.1,20000,13,74,470,0.2738612787525831,0,0.0
zdt1_interval,random_search,lu,ls,check,hausdorff_b_to_a,0.1,20000,13,74,470,0.2738612787525831,0,2.094359513501629
zdt1_interval,random_search,lu,ls,check,hausdorff_symmetric,0.1,20000,13,74,470,0.2738612787525831,0,2.094359513501629
zdt1_interval,random_search,lu,ls,check,coverage_a_in_b,0.1,20000,13,74,470,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,coverage_b_in_a,0.1,20000,13,74,470,0.2738612787525831,0,0.1574468085106383
zdt1_interval,random_search,lu,ls,check,overlap,0.1,20000,13,74,470,0.2738612787525831,0,0.27205882352941174
zdt1_interval,random_search,lu,ls,check,overlap_jaccard,0.1,20000,13,74,470,0.2738612787525831,0,0.15744680851063828
zdt1_interval,random_search,lu,ls,check,cross_a_under_b,0.1,20000,13,74,470,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,cross_b_under_a,0.1,20000,13,74,470,0.2738612787525831,0,0.1574468085106383
zdt1_interval,random_search,lu,cw,finding,hausdorff_a_to_b,0.1,20000,13,74,381,0.2738612787525831,,1.8447955384776602
zdt1_interval,random_search,lu,cw,finding,hausdorff_b_to_a,0.1,20000,13,74,381,0.2738612787525831,,2.094359513501629
zdt1_interval,random_search,lu,cw,finding,hausdorff_symmetric,0.1,20000,13,74,381,0.2738612787525831,,2.094359513501629
zdt1_interval,random_search,lu,cw,finding,coverage_a_in_b,0.1,20000,13,74,381,0.2738612787525831,,0.5675675675675675
zdt1_interval,random_search,lu,cw,finding,coverage_b_in_a,0.1,20000,13,74,381,0.2738612787525831,,0.11023622047244094
zdt1_interval,random_search,lu,cw,finding,overlap,0.1,20000,13,74,381,0.2738612787525831,,0.18461538461538463
zdt1_interval,random_search,lu,cw,finding,overlap_jaccard,0.1,20000,13,74,381,0.2738612787525831,,0.1016949152542373
zdt1_interval,random_search,lu,cw,finding,cross_a_under_b,0.1,20000,13,74,381,0.2738612787525831,,0.5675675675675675
zdt1_interval,random_search,lu,cw,finding,cross_b_under_a,0.1,20000,13,74,381,0.2738612787525831,,0.11023622047244094
zdt1_interval,random_search,ls,cw,check,hausdorff_a_to_b,0.1,20000,13,470,381,0.2738612787525831,0,1.8447955384776602
zdt1_interval,random_search,ls,cw,check,hausdorff_b_to_a,0.1,20000,13,470,381,0.2738612787525831,0,0.0
zdt1_interval,random_search,ls,cw,check,hausdorff_symmetric,0.1,20000,13,470,381,0.2738612787525831,0,1.8447955384776602
zdt1_interval,random_search,ls,cw,check,coverage_a_in_b,0.1,20000,13,470,381,0.2738612787525831,0,0.8106382978723404
zdt1_interval,random_search,ls,cw,check,coverage_b_in_a,0.1,20000,13,470,381,0.2738612787525831,0,1.0
zdt1_interval,random_search,ls,cw,check,overlap,0.1,20000,13,470,381,0.2738612787525831,0,0.8954171562867215
zdt1_interval,random_search,ls,cw,check,overlap_jaccard,0.1,20000,13,470,381,0.2738612787525831,0,0.8106382978723403
zdt1_interval,random_search,ls,cw,check,cross_a_under_b,0.1,20000,13,470,381,0.2738612787525831,0,0.8106382978723404
zdt1_interval,random_search,ls,cw,check,cross_b_under_a,0.1,20000,13,470,381,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,hausdorff_a_to_b,0.1,20000,14,60,550,0.2738612787525831,0,0.0
zdt1_interval,random_search,lu,ls,check,hausdorff_b_to_a,0.1,20000,14,60,550,0.2738612787525831,0,2.023492844076964
zdt1_interval,random_search,lu,ls,check,hausdorff_symmetric,0.1,20000,14,60,550,0.2738612787525831,0,2.023492844076964
zdt1_interval,random_search,lu,ls,check,coverage_a_in_b,0.1,20000,14,60,550,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,coverage_b_in_a,0.1,20000,14,60,550,0.2738612787525831,0,0.10909090909090909
zdt1_interval,random_search,lu,ls,check,overlap,0.1,20000,14,60,550,0.2738612787525831,0,0.19672131147540983
zdt1_interval,random_search,lu,ls,check,overlap_jaccard,0.1,20000,14,60,550,0.2738612787525831,0,0.10909090909090909
zdt1_interval,random_search,lu,ls,check,cross_a_under_b,0.1,20000,14,60,550,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,cross_b_under_a,0.1,20000,14,60,550,0.2738612787525831,0,0.10909090909090909
zdt1_interval,random_search,lu,cw,finding,hausdorff_a_to_b,0.1,20000,14,60,491,0.2738612787525831,,1.6132738780068578
zdt1_interval,random_search,lu,cw,finding,hausdorff_b_to_a,0.1,20000,14,60,491,0.2738612787525831,,2.023492844076964
zdt1_interval,random_search,lu,cw,finding,hausdorff_symmetric,0.1,20000,14,60,491,0.2738612787525831,,2.023492844076964
zdt1_interval,random_search,lu,cw,finding,coverage_a_in_b,0.1,20000,14,60,491,0.2738612787525831,,0.8333333333333334
zdt1_interval,random_search,lu,cw,finding,coverage_b_in_a,0.1,20000,14,60,491,0.2738612787525831,,0.10183299389002037
zdt1_interval,random_search,lu,cw,finding,overlap,0.1,20000,14,60,491,0.2738612787525831,,0.18148820326678766
zdt1_interval,random_search,lu,cw,finding,overlap_jaccard,0.1,20000,14,60,491,0.2738612787525831,,0.0998003992015968
zdt1_interval,random_search,lu,cw,finding,cross_a_under_b,0.1,20000,14,60,491,0.2738612787525831,,0.85
zdt1_interval,random_search,lu,cw,finding,cross_b_under_a,0.1,20000,14,60,491,0.2738612787525831,,0.10386965376782077
zdt1_interval,random_search,ls,cw,check,hausdorff_a_to_b,0.1,20000,14,550,491,0.2738612787525831,0,1.6791221023750518
zdt1_interval,random_search,ls,cw,check,hausdorff_b_to_a,0.1,20000,14,550,491,0.2738612787525831,0,0.0
zdt1_interval,random_search,ls,cw,check,hausdorff_symmetric,0.1,20000,14,550,491,0.2738612787525831,0,1.6791221023750518
zdt1_interval,random_search,ls,cw,check,coverage_a_in_b,0.1,20000,14,550,491,0.2738612787525831,0,0.8927272727272727
zdt1_interval,random_search,ls,cw,check,coverage_b_in_a,0.1,20000,14,550,491,0.2738612787525831,0,1.0
zdt1_interval,random_search,ls,cw,check,overlap,0.1,20000,14,550,491,0.2738612787525831,0,0.9433237271853987
zdt1_interval,random_search,ls,cw,check,overlap_jaccard,0.1,20000,14,550,491,0.2738612787525831,0,0.8927272727272728
zdt1_interval,random_search,ls,cw,check,cross_a_under_b,0.1,20000,14,550,491,0.2738612787525831,0,0.8927272727272727
zdt1_interval,random_search,ls,cw,check,cross_b_under_a,0.1,20000,14,550,491,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,hausdorff_a_to_b,0.1,20000,15,59,481,0.2738612787525831,0,0.0
zdt1_interval,random_search,lu,ls,check,hausdorff_b_to_a,0.1,20000,15,59,481,0.2738612787525831,0,1.9893372466445844
zdt1_interval,random_search,lu,ls,check,hausdorff_symmetric,0.1,20000,15,59,481,0.2738612787525831,0,1.9893372466445844
zdt1_interval,random_search,lu,ls,check,coverage_a_in_b,0.1,20000,15,59,481,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,coverage_b_in_a,0.1,20000,15,59,481,0.2738612787525831,0,0.12266112266112267
zdt1_interval,random_search,lu,ls,check,overlap,0.1,20000,15,59,481,0.2738612787525831,0,0.21851851851851853
zdt1_interval,random_search,lu,ls,check,overlap_jaccard,0.1,20000,15,59,481,0.2738612787525831,0,0.12266112266112267
zdt1_interval,random_search,lu,ls,check,cross_a_under_b,0.1,20000,15,59,481,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,cross_b_under_a,0.1,20000,15,59,481,0.2738612787525831,0,0.12266112266112267
zdt1_interval,random_search,lu,cw,finding,hausdorff_a_to_b,0.1,20000,15,59,393,0.2738612787525831,,1.792401172622521
zdt1_interval,random_search,lu,cw,finding,hausdorff_b_to_a,0.1,20000,15,59,393,0.2738612787525831,,1.9893372466445844
zdt1_interval,random_search,lu,cw,finding,hausdorff_symmetric,0.1,20000,15,59,393,0.2738612787525831,,1.9893372466445844
zdt1_interval,random_search,lu,cw,finding,coverage_a_in_b,0.1,20000,15,59,393,0.2738612787525831,,0.4915254237288136
zdt1_interval,random_search,lu,cw,finding,coverage_b_in_a,0.1,20000,15,59,393,0.2738612787525831,,0.0737913486005089
zdt1_interval,random_search,lu,cw,finding,overlap,0.1,20000,15,59,393,0.2738612787525831,,0.12831858407079647
zdt1_interval,random_search,lu,cw,finding,overlap_jaccard,0.1,20000,15,59,393,0.2738612787525831,,0.06855791962174941
zdt1_interval,random_search,lu,cw,finding,cross_a_under_b,0.1,20000,15,59,393,0.2738612787525831,,0.5423728813559322
zdt1_interval,random_search,lu,cw,finding,cross_b_under_a,0.1,20000,15,59,393,0.2738612787525831,,0.07633587786259542
zdt1_interval,random_search,ls,cw,check,hausdorff_a_to_b,0.1,20000,15,481,393,0.2738612787525831,0,1.7960903937256516
zdt1_interval,random_search,ls,cw,check,hausdorff_b_to_a,0.1,20000,15,481,393,0.2738612787525831,0,0.0
zdt1_interval,random_search,ls,cw,check,hausdorff_symmetric,0.1,20000,15,481,393,0.2738612787525831,0,1.7960903937256516
zdt1_interval,random_search,ls,cw,check,coverage_a_in_b,0.1,20000,15,481,393,0.2738612787525831,0,0.817047817047817
zdt1_interval,random_search,ls,cw,check,coverage_b_in_a,0.1,20000,15,481,393,0.2738612787525831,0,1.0
zdt1_interval,random_search,ls,cw,check,overlap,0.1,20000,15,481,393,0.2738612787525831,0,0.8993135011441648
zdt1_interval,random_search,ls,cw,check,overlap_jaccard,0.1,20000,15,481,393,0.2738612787525831,0,0.8170478170478169
zdt1_interval,random_search,ls,cw,check,cross_a_under_b,0.1,20000,15,481,393,0.2738612787525831,0,0.817047817047817
zdt1_interval,random_search,ls,cw,check,cross_b_under_a,0.1,20000,15,481,393,0.2738612787525831,0,1.0
zdt1_interval,random_search,lu,ls,check,coverage_a_in_b,0.1,20000,11,60,518,0.0,,1.0
zdt1_interval,random_search,lu,ls,check,coverage_b_in_a,0.1,20000,11,60,518,0.0,,0.11583011583011583
zdt1_interval,random_search,lu,ls,check,overlap,0.1,20000,11,60,518,0.0,,0.20761245674740483
zdt1_interval,random_search,lu,ls,check,overlap_jaccard,0.1,20000,11,60,518,0.0,,0.11583011583011583
zdt1_interval,random_search,lu,cw,finding,coverage_a_in_b,0.1,20000,11,60,452,0.0,,0.6333333333333333
zdt1_interval,random_search,lu,cw,finding,coverage_b_in_a,0.1,20000,11,60,452,0.0,,0.084070796460177
zdt1_interval,random_search,lu,cw,finding,overlap,0.1,20000,11,60,452,0.0,,0.1484375
zdt1_interval,random_search,lu,cw,finding,overlap_jaccard,0.1,20000,11,60,452,0.0,,0.08016877637130802
zdt1_interval,random_search,ls,cw,check,coverage_a_in_b,0.1,20000,11,518,452,0.0,,0.8725868725868726
zdt1_interval,random_search,ls,cw,check,coverage_b_in_a,0.1,20000,11,518,452,0.0,,1.0
zdt1_interval,random_search,ls,cw,check,overlap,0.1,20000,11,518,452,0.0,,0.931958762886598
zdt1_interval,random_search,ls,cw,check,overlap_jaccard,0.1,20000,11,518,452,0.0,,0.8725868725868726
zdt1_interval,random_search,lu,ls,check,coverage_a_in_b,0.1,20000,12,55,473,0.0,,1.0
zdt1_interval,random_search,lu,ls,check,coverage_b_in_a,0.1,20000,12,55,473,0.0,,0.11627906976744186
zdt1_interval,random_search,lu,ls,check,overlap,0.1,20000,12,55,473,0.0,,0.20833333333333334
zdt1_interval,random_search,lu,ls,check,overlap_jaccard,0.1,20000,12,55,473,0.0,,0.11627906976744186
zdt1_interval,random_search,lu,cw,finding,coverage_a_in_b,0.1,20000,12,55,411,0.0,,0.6545454545454545
zdt1_interval,random_search,lu,cw,finding,coverage_b_in_a,0.1,20000,12,55,411,0.0,,0.08759124087591241
zdt1_interval,random_search,lu,cw,finding,overlap,0.1,20000,12,55,411,0.0,,0.15450643776824036
zdt1_interval,random_search,lu,cw,finding,overlap_jaccard,0.1,20000,12,55,411,0.0,,0.08372093023255815
zdt1_interval,random_search,ls,cw,check,coverage_a_in_b,0.1,20000,12,473,411,0.0,,0.86892177589852
zdt1_interval,random_search,ls,cw,check,coverage_b_in_a,0.1,20000,12,473,411,0.0,,1.0
zdt1_interval,random_search,ls,cw,check,overlap,0.1,20000,12,473,411,0.0,,0.9298642533936652
zdt1_interval,random_search,ls,cw,check,overlap_jaccard,0.1,20000,12,473,411,0.0,,0.8689217758985202
zdt1_interval,random_search,lu,ls,check,coverage_a_in_b,0.1,20000,13,74,470,0.0,,1.0
zdt1_interval,random_search,lu,ls,check,coverage_b_in_a,0.1,20000,13,74,470,0.0,,0.1574468085106383
zdt1_interval,random_search,lu,ls,check,overlap,0.1,20000,13,74,470,0.0,,0.27205882352941174
zdt1_interval,random_search,lu,ls,check,overlap_jaccard,0.1,20000,13,74,470,0.0,,0.15744680851063828
zdt1_interval,random_search,lu,cw,finding,coverage_a_in_b,0.1,20000,13,74,381,0.0,,0.5675675675675675
zdt1_interval,random_search,lu,cw,finding,coverage_b_in_a,0.1,20000,13,74,381,0.0,,0.11023622047244094
zdt1_interval,random_search,lu,cw,finding,overlap,0.1,20000,13,74,381,0.0,,0.18461538461538463
