problem,solver,phi,eps,n_evals,seed,generation,n_candidates,n_pop,rank_1_of_candidates,survivors_from_rank_1,n_fronts
dtlz2_interval,mopso,cw,0.1,20000,15,105,200,100,150,,3
dtlz2_interval,mopso,cw,0.1,20000,15,106,200,100,161,,3
dtlz2_interval,mopso,cw,0.1,20000,15,107,200,100,160,,3
dtlz2_interval,mopso,cw,0.1,20000,15,108,200,100,164,,3
dtlz2_interval,mopso,cw,0.1,20000,15,109,200,100,174,,3
dtlz2_interval,mopso,cw,0.1,20000,15,110,200,100,161,,3
dtlz2_interval,mopso,cw,0.1,20000,15,111,200,100,167,,3
dtlz2_interval,mopso,cw,0.1,20000,15,112,200,100,174,,3
dtlz2_interval,mopso,cw,0.1,20000,15,113,200,100,170,,2
dtlz2_interval,mopso,cw,0.1,20000,15,114,200,100,161,,3
dtlz2_interval,mopso,cw,0.1,20000,15,115,200,100,157,,3
dtlz2_interval,mopso,cw,0.1,20000,15,116,200,100,153,,3
dtlz2_interval,mopso,cw,0.1,20000,15,117,200,100,149,,3
dtlz2_interval,mopso,cw,0.1,20000,15,118,200,100,158,,3
dtlz2_interval,mopso,cw,0.1,20000,15,119,200,100,160,,3
dtlz2_interval,mopso,cw,0.1,20000,15,120,200,100,157,,3
dtlz2_interval,mopso,cw,0.1,20000,15,121,200,100,166,,2
dtlz2_interval,mopso,cw,0.1,20000,15,122,200,100,155,,3
dtlz2_interval,mopso,cw,0.1,20000,15,123,200,100,163,,3
dtlz2_interval,mopso,cw,0.1,20000,15,124,200,100,170,,3
dtlz2_interval,mopso,cw,0.1,20000,15,125,200,100,176,,2
dtlz2_interval,mopso,cw,0.1,20000,15,126,200,100,173,,2
dtlz2_interval,mopso,cw,0.1,20000,15,127,200,100,166,,3
dtlz2_interval,mopso,cw,0.1,20000,15,128,200,100,165,,3
dtlz2_interval,mopso,cw,0.1,20000,15,129,200,100,158,,3
dtlz2_interval,mopso,cw,0.1,20000,15,130,200,100,174,,3
dtlz2_interval,mopso,cw,0.1,20000,15,131,200,100,169,,2
dtlz2_interval,mopso,cw,0.1,20000,15,132,200,100,165,,2
dtlz2_interval,mopso,cw,0.1,20000,15,133,200,100,167,,2
dtlz2_interval,mopso,cw,0.1,20000,15,134,200,100,167,,3
dtlz2_interval,mopso,cw,0.1,20000,15,135,200,100,168,,3
dtlz2_interval,mopso,cw,0.1,20000,15,136,200,100,161,,3
dtlz2_interval,mopso,cw,0.1,20000,15,137,200,100,159,,3
dtlz2_interval,mopso,cw,0.1,20000,15,138,200,100,161,,3
dtlz2_interval,mopso,cw,0.1,20000,15,139,200,100,164,,3
dtlz2_interval,mopso,cw,0.1,20000,15,140,200,100,165,,3
dtlz2_interval,mopso,cw,0.1,20000,15,141,200,100,164,,3
dtlz2_interval,mopso,cw,0.1,20000,15,142,200,100,159,,3
dtlz2_interval,mopso,cw,0.1,20000,15,143,200,100,159,,2
dtlz2_interval,mopso,cw,0.1,20000,15,144,200,100,156,,3
dtlz2_interval,mopso,cw,0.1,20000,15,145,200,100,162,,2
dtlz2_interval,mopso,cw,0.1,20000,15,146,200,100,153,,3
dtlz2_interval,mopso,cw,0.1,20000,15,147,200,100,155,,3
dtlz2_interval,mopso,cw,0.1,20000,15,148,200,100,157,,3
dtlz2_interval,mopso,cw,0.1,20000,15,149,200,100,169,,3
dtlz2_interval,mopso,cw,0.1,20000,15,150,200,100,164,,3
dtlz2_interval,mopso,cw,0.1,20000,15,151,200,100,168,,3
dtlz2_interval,mopso,cw,0.1,20000,15,152,200,100,167,,3
dtlz2_interval,mopso,cw,0.1,20000,15,153,200,100,172,,3
dtlz2_interval,mopso,cw,0.1,20000,15,154,200,100,158,,3
dtlz2_interval,mopso,cw,0.1,20000,15,155,200,100,162,,3
dtlz2_interval,mopso,cw,0.1,20000,15,156,200,100,172,,3
dtlz2_interval,mopso,cw,0.1,20000,15,157,200,100,169,,2
dtlz2_interval,mopso,cw,0.1,20000,15,158,200,100,163,,3
dtlz2_interval,mopso,cw,0.1,20000,15,159,200,100,163,,3
dtlz2_interval,mopso,cw,0.1,20000,15,160,200,100,159,,3
dtlz2_interval,mopso,cw,0.1,20000,15,161,200,100,166,,2
dtlz2_interval,mopso,cw,0.1,20000,15,162,200,100,157,,3
dtlz2_interval,mopso,cw,0.1,20000,15,163,200,100,165,,3
dtlz2_interval,mopso,cw,0.1,20000,15,164,200,100,159,,2
dtlz2_interval,mopso,cw,0.1,20000,15,165,200,100,167,,3
dtlz2_interval,mopso,cw,0.1,20000,15,166,200,100,170,,3
dtlz2_interval,mopso,cw,0.1,20000,15,167,200,100,166,,3
dtlz2_interval,mopso,cw,0.1,20000,15,168,200,100,160,,3
dtlz2_interval,mopso,cw,0.1,20000,15,169,200,100,158,,2
dtlz2_interval,mopso,cw,0.1,20000,15,170,200,100,162,,3
dtlz2_interval,mopso,cw,0.1,20000,15,171,200,100,152,,3
dtlz2_interval,mopso,cw,0.1,20000,15,172,200,100,167,,3
dtlz2_interval,mopso,cw,0.1,20000,15,173,200,100,170,,3
dtlz2_interval,mopso,cw,0.1,20000,15,174,200,100,163,,3
dtlz2_interval,mopso,cw,0.1,20000,15,175,200,100,158,,4
dtlz2_interval,mopso,cw,0.1,20000,15,176,200,100,167,,3
dtlz2_interval,mopso,cw,0.1,20000,15,177,200,100,166,,3
dtlz2_interval,mopso,cw,0.1,20000,15,178,200,100,162,,3
dtlz2_interval,mopso,cw,0.1,20000,15,179,200,100,164,,3
dtlz2_interval,mopso,cw,0.1,20000,15,180,200,100,167,,3
dtlz2_interval,mopso,cw,0.1,20000,15,181,200,100,165,,3
dtlz2_interval,mopso,cw,0.1,20000,15,182,200,100,156,,3
dtlz2_interval,mopso,cw,0.1,20000,15,183,200,100,168,,3
dtlz2_interval,mopso,cw,0.1,20000,15,184,200,100,160,,3
dtlz2_interval,mopso,cw,0.1,20000,15,185,200,100,164,,3
dtlz2_interval,mopso,cw,0.1,20000,15,186,200,100,164,,3
dtlz2_interval,mopso,cw,0.1,20000,15,187,200,100,171,,3
dtlz2_interval,mopso,cw,0.1,20000,15,188,200,100,163,,3
dtlz2_interval,mopso,cw,0.1,20000,15,189,200,100,167,,3
dtlz2_interval,mopso,cw,0.1,20000,15,190,200,100,164,,3
dtlz2_interval,mopso,cw,0.1,20000,15,191,200,100,162,,3
dtlz2_interval,mopso,cw,0.1,20000,15,192,200,100,161,,2
dtlz2_interval,mopso,cw,0.1,20000,15,193,200,100,158,,3
dtlz2_interval,mopso,cw,0.1,20000,15,194,200,100,166,,3
dtlz2_interval,mopso,cw,0.1,20000,15,195,200,100,175,,3
dtlz2_interval,mopso,cw,0.1,20000,15,196,200,100,169,,2
dtlz2_interval,mopso,cw,0.1,20000,15,197,200,100,179,,3
dtlz2_interval,mopso,cw,0.1,20000,15,198,200,100,172,,3
dtlz2_interval,mopso,cw,0.1,20000,15,199,200,100,170,,3
dtlz2_interval,nsga2,lu,0.25,5000,11,1,100,100,62,62,4
dtlz2_interval,nsga2,lu,0.25,5000,11,2,200,100,105,100,5
dtlz2_interval,nsga2,lu,0.25,5000,11,3,200,100,149,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,4,200,100,133,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,5,200,100,136,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,6,200,100,155,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,7,200,100,144,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,8,200,100,143,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,9,200,100,151,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,10,200,100,167,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,11,200,100,152,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,12,200,100,146,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,13,200,100,150,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,14,200,100,152,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,15,200,100,160,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,16,200,100,167,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,17,200,100,152,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,18,200,100,152,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,19,200,100,144,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,20,200,100,156,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,21,200,100,149,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,22,200,100,156,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,23,200,100,152,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,24,200,100,162,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,25,200,100,160,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,26,200,100,163,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,27,200,100,155,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,28,200,100,155,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,29,200,100,160,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,30,200,100,152,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,31,200,100,159,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,32,200,100,153,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,33,200,100,160,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,34,200,100,151,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,35,200,100,151,100,5
dtlz2_interval,nsga2,lu,0.25,5000,11,36,200,100,150,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,37,200,100,158,100,5
dtlz2_interval,nsga2,lu,0.25,5000,11,38,200,100,159,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,39,200,100,141,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,40,200,100,146,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,41,200,100,152,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,42,200,100,150,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,43,200,100,157,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,44,200,100,160,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,45,200,100,155,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,46,200,100,164,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,47,200,100,155,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,48,200,100,159,100,3
dtlz2_interval,nsga2,lu,0.25,5000,11,49,200,100,167,100,4
dtlz2_interval,nsga2,lu,0.25,5000,11,50,200,100,149,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,1,100,100,56,56,4
dtlz2_interval,nsga2,lu,0.25,5000,12,2,200,100,86,86,7
dtlz2_interval,nsga2,lu,0.25,5000,12,3,200,100,119,100,5
dtlz2_interval,nsga2,lu,0.25,5000,12,4,200,100,141,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,5,200,100,146,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,6,200,100,133,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,7,200,100,130,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,8,200,100,138,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,9,200,100,139,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,10,200,100,155,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,11,200,100,149,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,12,200,100,164,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,13,200,100,144,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,14,200,100,162,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,15,200,100,158,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,16,200,100,152,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,17,200,100,145,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,18,200,100,151,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,19,200,100,153,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,20,200,100,152,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,21,200,100,160,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,22,200,100,148,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,23,200,100,160,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,24,200,100,142,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,25,200,100,150,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,26,200,100,147,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,27,200,100,155,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,28,200,100,158,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,29,200,100,162,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,30,200,100,157,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,31,200,100,154,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,32,200,100,169,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,33,200,100,156,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,34,200,100,159,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,35,200,100,150,100,5
dtlz2_interval,nsga2,lu,0.25,5000,12,36,200,100,147,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,37,200,100,152,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,38,200,100,157,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,39,200,100,134,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,40,200,100,145,100,4
dtlz2_interval,nsga2,lu,0.25,5000,12,41,200,100,160,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,42,200,100,149,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,43,200,100,154,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,44,200,100,150,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,45,200,100,158,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,46,200,100,162,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,47,200,100,162,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,48,200,100,160,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,49,200,100,161,100,3
dtlz2_interval,nsga2,lu,0.25,5000,12,50,200,100,147,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,1,100,100,62,62,4
dtlz2_interval,nsga2,lu,0.25,5000,13,2,200,100,103,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,3,200,100,128,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,4,200,100,142,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,5,200,100,145,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,6,200,100,156,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,7,200,100,156,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,8,200,100,142,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,9,200,100,161,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,10,200,100,154,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,11,200,100,142,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,12,200,100,139,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,13,200,100,155,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,14,200,100,151,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,15,200,100,158,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,16,200,100,155,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,17,200,100,153,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,18,200,100,155,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,19,200,100,156,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,20,200,100,157,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,21,200,100,169,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,22,200,100,148,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,23,200,100,172,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,24,200,100,157,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,25,200,100,152,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,26,200,100,164,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,27,200,100,157,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,28,200,100,153,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,29,200,100,163,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,30,200,100,162,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,31,200,100,159,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,32,200,100,158,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,33,200,100,154,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,34,200,100,164,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,35,200,100,156,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,36,200,100,152,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,37,200,100,157,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,38,200,100,151,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,39,200,100,158,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,40,200,100,154,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,41,200,100,151,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,42,200,100,155,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,43,200,100,151,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,44,200,100,157,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,45,200,100,155,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,46,200,100,156,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,47,200,100,159,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,48,200,100,152,100,3
dtlz2_interval,nsga2,lu,0.25,5000,13,49,200,100,152,100,4
dtlz2_interval,nsga2,lu,0.25,5000,13,50,200,100,153,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,1,100,100,55,55,4
dtlz2_interval,nsga2,lu,0.25,5000,14,2,200,100,87,87,5
dtlz2_interval,nsga2,lu,0.25,5000,14,3,200,100,115,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,4,200,100,130,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,5,200,100,128,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,6,200,100,136,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,7,200,100,152,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,8,200,100,136,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,9,200,100,159,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,10,200,100,144,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,11,200,100,143,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,12,200,100,151,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,13,200,100,146,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,14,200,100,159,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,15,200,100,155,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,16,200,100,157,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,17,200,100,157,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,18,200,100,160,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,19,200,100,154,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,20,200,100,149,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,21,200,100,153,100,5
dtlz2_interval,nsga2,lu,0.25,5000,14,22,200,100,154,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,23,200,100,155,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,24,200,100,157,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,25,200,100,156,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,26,200,100,154,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,27,200,100,153,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,28,200,100,165,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,29,200,100,156,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,30,200,100,158,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,31,200,100,153,100,5
dtlz2_interval,nsga2,lu,0.25,5000,14,32,200,100,149,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,33,200,100,149,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,34,200,100,156,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,35,200,100,148,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,36,200,100,151,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,37,200,100,156,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,38,200,100,161,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,39,200,100,152,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,40,200,100,153,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,41,200,100,153,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,42,200,100,153,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,43,200,100,163,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,44,200,100,150,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,45,200,100,156,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,46,200,100,158,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,47,200,100,153,100,4
dtlz2_interval,nsga2,lu,0.25,5000,14,48,200,100,153,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,49,200,100,151,100,3
dtlz2_interval,nsga2,lu,0.25,5000,14,50,200,100,153,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,1,100,100,46,46,4
dtlz2_interval,nsga2,lu,0.25,5000,15,2,200,100,81,81,6
dtlz2_interval,nsga2,lu,0.25,5000,15,3,200,100,125,100,4
dtlz2_interval,nsga2,lu,0.25,5000,15,4,200,100,132,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,5,200,100,124,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,6,200,100,144,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,7,200,100,147,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,8,200,100,160,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,9,200,100,155,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,10,200,100,160,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,11,200,100,159,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,12,200,100,150,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,13,200,100,133,100,4
dtlz2_interval,nsga2,lu,0.25,5000,15,14,200,100,131,100,5
dtlz2_interval,nsga2,lu,0.25,5000,15,15,200,100,145,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,16,200,100,155,100,4
dtlz2_interval,nsga2,lu,0.25,5000,15,17,200,100,152,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,18,200,100,143,100,4
dtlz2_interval,nsga2,lu,0.25,5000,15,19,200,100,156,100,4
dtlz2_interval,nsga2,lu,0.25,5000,15,20,200,100,151,100,4
dtlz2_interval,nsga2,lu,0.25,5000,15,21,200,100,156,100,4
dtlz2_interval,nsga2,lu,0.25,5000,15,22,200,100,148,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,23,200,100,150,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,24,200,100,151,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,25,200,100,150,100,4
dtlz2_interval,nsga2,lu,0.25,5000,15,26,200,100,161,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,27,200,100,154,100,3
dtlz2_interval,nsga2,lu,0.25,5000,15,28,200,100,151,100,4
dtlz2_interval,nsga2,lu,0.25,5000,15,29,200,100,148,100,4
